2024-01-21 12:13:26,895: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 12:13:26[0m
2024-01-21 12:13:26,895: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:13:26,895: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:13:29,552: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 12:13:29[0m
2024-01-21 12:13:29,552: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 12:13:29,552: root: INFO: Current backtesting datetime 2020-01-10 16:00:00-05:00
2024-01-21 12:13:29,552: root: INFO: Current backtesting datetime 2020-01-11 09:30:00-05:00
2024-01-21 12:13:29,552: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-21 12:13:29,552: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-01-21 12:13:29,567: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-01-21 12:13:29,567: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-21 12:13:29,577: root: INFO: Current backtesting datetime 2020-01-13 08:30:00-05:00
2024-01-21 12:13:29,582: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-21 12:13:29,586: root: INFO: Current backtesting datetime 2020-01-13 09:30:00-05:00
2024-01-21 12:13:29,586: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-21 12:13:29,590: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 12:13:29[0m
2024-01-21 12:13:29,590: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:13:29,594: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:13:32,624: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 12:13:32[0m
2024-01-21 12:13:32,624: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 12:13:32,634: root: INFO: Current backtesting datetime 2020-01-13 16:00:00-05:00
2024-01-21 12:13:32,635: root: INFO: Current backtesting datetime 2020-01-14 09:30:00-05:00
2024-01-21 12:13:32,639: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 12:13:32[0m
2024-01-21 12:13:32,640: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:13:32,642: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:13:35,273: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 12:13:35[0m
2024-01-21 12:13:35,287: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 12:13:35,289: root: INFO: Current backtesting datetime 2020-01-14 16:00:00-05:00
2024-01-21 12:13:35,289: root: INFO: Current backtesting datetime 2020-01-15 09:30:00-05:00
2024-01-21 12:13:35,289: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 12:13:35[0m
